title,pos_text,neg_text,ratingValue,bestRating,hotel
"Новий, чистий","Дуже сподобалося, готель новий, все чисто, все працює . Своя парковка . Окреме дякую адміністратору, який виконав мою захцянки в 24 : 00) )) Буду зупинятися й надалі!",Nan,10.0,10.0,clubhouse.uk.html
Все,Все,Nan,10.0,10.0,clubhouse.uk.html
"Чисто та охайно, привітний персонал.","Чисто та охайно, привітний персонал. Смачні сніданки.",Nan,9.6,10.0,clubhouse.uk.html
Персонал та зручна атмосфера,Персонал та зручна атмосфера,Все було супер,9.2,10.0,clubhouse.uk.html
"Чистий, новий готель.","Чистий, новий готель. Приємний персонал. Смачний сніданок",Потрібен міні-бар в номері і бар в готелі :),7.5,10.0,clubhouse.uk.html
Прекрасний готель і відношення працівників порадувало.,Прекрасний готель і відношення працівників порадувало.,Nan,10.0,10.0,clubhouse.uk.html
"Попросив приготувати сніданок раніше, пішли на зустріч.","Попросив приготувати сніданок раніше, пішли на зустріч . Все Супер.",Nan,10.0,10.0,clubhouse.uk.html
"Прекрасне місце, особливо потішить любителів двоколісного транспорту",Прекрасний дизайн і оформлення. Можливість взяти велосипед.,Nan,9.6,10.0,clubhouse.uk.html
"Все сподобалося, новий та чистий готель, привітний персонал,...","Все сподобалося, новий та чистий готель, привітний персонал, цікава стилізація номерів під марки мотоциклів.",Nan,10.0,10.0,clubhouse.uk.html
"Завжди приємно потрапити в місце, де є душа.","Завжди приємно потрапити в місце, де є душа . Дякую щиро . Залишаться лише приємні спогади.",Nan,10.0,10.0,clubhouse.uk.html
"Новий готель, класний інтер'єр, чисто і комфортно.","Новий готель, класний інтер'єр, чисто і комфортно . Для мене важлива наявність закритої парковкою при готелі.",Nan,9.2,10.0,clubhouse.uk.html
Цікавий дизайн номерів(в байкерському стилі).,"Цікавий дизайн номерів(в байкерському стилі).Готель новий,нещодавно відкрився.Приємним бонусом була кава напротязі дня .",Nan,9.2,10.0,clubhouse.uk.html
Так,Так,Nan,9.6,10.0,clubhouse.uk.html
"Дуже комфортний,чистий готель.","Дуже комфортний,чистий готель. Все нове. 
Шикарний сніданок. Зручне місце розташування",Все просто супер,10.0,10.0,clubhouse.uk.html
"Все було чудово, одразу видно, що хостел зроблено з душею ,...","Все було чудово, одразу видно, що хостел зроблено з душею , ніби для своїх, все чисто, красиво!",Nan,10.0,10.0,clubhouse.uk.html
помпезний готель!,помпезний готель!!! Все на самому високому рівні!!! Рекомендую!!!,Nan,10.0,10.0,clubhouse.uk.html
"Висока якість обслуговування, висока якість комфорту.","Висока якість обслуговування, висока якість комфорту. Обов'язково рекомендуватиму.",Nan,10.0,10.0,clubhouse.uk.html
"Чисто, комфортно, привітний персонал, великий і смачний...","Чисто, комфортно, привітний персонал, великий і смачний сніданок.",Nan,10.0,10.0,clubhouse.uk.html
"Чисті кімнати, прекрасне обслуговування","Дуже чистий новий номер і неймовірно привітна працівниця готелю допомогла з усім, про що я її просила.",Nan,9.6,10.0,clubhouse.uk.html
"В загальному все дуже добре)
",В загальному все дуже добре),"Відсутність кондиціонера. Готель знаходиться біля дороги і приходиться відчиняти вікно, а на вулиці дуже шумно(",9.2,10.0,clubhouse.uk.html
Класний дизайн,Дуже круто,"Бажано було б додати вечерю, замовлення їжі в вечірній час",10.0,10.0,clubhouse.uk.html
Затишний та комфортний готель,"Чисті охайні номера, комфортні ліжка. Привітний та ввічливий персонал!",Nan,10.0,10.0,clubhouse.uk.html
Зранку кава щей безкоштовна,Зранку кава щей безкоштовна,Nan,10.0,10.0,clubhouse.uk.html
"Sanok VIDIA, Interieur Lucas ta cikavosti, personal ...","Sanok VIDIA, Interieur Lucas ta cikavosti, personal Kryvyi, Markov, Baker Bude cikavosti",Nan,9.6,10.0,clubhouse.uk.html
Байкери молодці!,Байкери молодці!,Nan,10.0,10.0,clubhouse.uk.html
"затишно, чисто, байкерські тематика, чудовий інтер'єр, ...","затишно, чисто, байкерські тематика, чудовий інтер'єр, привітний персонал",Nan,10.0,10.0,clubhouse.uk.html
Новий готель - все на високому рівні!,Новий готель - все на високому рівні! Дуже кайфово!,Nan,10.0,10.0,clubhouse.uk.html
"1) Чисті та охайні номери
","1) Чисті та охайні номери
2) Великий номер
3) Душова кабінка в хорошому стані","1) На банкінгу є інформація про сніданок, а на рецепції перед поселенням не уточнили про сніданок та не попередили, що сніданок потрібно завчасно замовити, щоб поснідати з 08.00 - 09.00 Прийшлося до обіду бути голодним 2) Відсутність Pay pass на банківському терміналі 3) Рушники знаходяться в комоді (по всім готелям кладуть на диван). Думав шо забули дати, поки не уточнив на рецепції",8.8,10.0,ynist.uk.html
"Свіжий ремонт, чистий номер, приємний персонал.","Свіжий ремонт, чистий номер, приємний персонал . 15-20 хвилин від центру міста чи ЖД вокзалу на тролейбусі . З нашого вікна було видно гори )","Домовляйтеся про сніданок чи вечерю заздалегідь, ресторан на 1 поверсі може не працювати, а магазинів поруч немає.",9.6,10.0,ynist.uk.html
Чудове місце зупинитись переночувати,"Чудовий готель. Чисто, комфортно. Хороше розміщення. Ціна - дуже дешево. За 400 грн це супер пропозиція.","Вікна номеру виходили на проїду частину, трохи шумно Далеко від центру",10.0,10.0,ynist.uk.html
Привітний персонал.,Привітний персонал. Зручні ліжка.,Готель знаходиться практично за містом . Побачили таргана . Під час візиту (1 доба) закінчилось мило . В Помісному номері двері у ванну не замикалися . Під вікном автобусний парк.,7.9,10.0,ynist.uk.html
"Чисто, затишно і комфортно.","Ми очікували чистоту, спокій, чисту та м'яку білизну, теплий душ. Ми все це ОТРИМАЛИ. Рівень - європейський. Все інше - за державою - дороги, ціна енергоресурсів та інше. Дякуємо персоналу.",Nan,9.2,10.0,ynist.uk.html
Якісно та чемно,"Хороший сніданок, дуже гарне та чемне обслуговування Усюди чисто, видно що за усім слідкують. Приємна атмосфера, номери дуже просторі, проте затишні","Поблизу немає магазинів, найближчий досить далеко, в залежності від людини та її звичок, людині ці фактори можуть скласти дискомфорт. Загалом, сама атмосфер хороша",9.6,10.0,ynist.uk.html
"Розташування трішки далеке від центру, але навпроти є...","Розташування трішки далеке від центру, але навпроти є тролейбусна зупинка, доїхати туди легко . Гарний просторий номер і зручна ванна, є фен і полотен.","Трошки далеко від магазинів, потрібно пройтись, погана звукоізоляція. Ресторан в готелі чомусь не працював і приходилось їздити їсти в центр.",7.5,10.0,ynist.uk.html
"Чистенький затишний номер, привітні адміністратори","Чистенький затишний номер, привітні адміністратори","Дуже дивний розклад роботи ресторану. Фактично з дев'ятої ранку до восьмої вечора. Ані поснідати, ані повечеряти....",8.3,10.0,ynist.uk.html
На перший погляд - бюджетний готель.,На перший погляд - бюджетний готель.,"Мало того, що при поселенні номер здався прокурений, культурно намагалися стягнути з мене штраф (1000 грн .) за нібито куріння в номері . При чому виявили це "" куріння "" за моєї відсутності . Сміття при цьому не прибрали . Таке враження, що доступні ціни власники готелю вирішили компенсувати "" родоводом "" гостей на штрафи . Готель втрачає своїх постійних клієнтів . Раджу бути обережним з цим місцем.",4.6,10.0,ynist.uk.html
"Привітний персонал, чисто, просторі номера, зручне ліжко та...","Привітний персонал, чисто, просторі номера, зручне ліжко та подушка. Співвідношення ціна-якість!","Не було рідкого мила в диспансері, двох пакетиків рідкого мила малувато.",9.6,10.0,ynist.uk.html
"Приїхали вночі, але поселили швидко.","Приїхали вночі, але поселили швидко . Зручний номер, чисто, зручні ліжка, кондиціонер, гаряча вода, рушники і засоби гагари . Сніданок трошки дорогувато.","Вночі на нас гавкали собаки, які живуть на СТО поруч. Поки дочекалися щоб до нас хтось спустився з персоналу і відкрив двері - довелося понервувати. Неприємно коли собак багато і вони на тебе гавкають...",8.8,10.0,ynist.uk.html
Не погане місце для ночівлі,"Бюджетний готель на окраїні міста. Зручне ліжко, телебачення, інтернет, просторий номер, можливість розрахуватися кредитною картою. Одна з найкращих цін у місті.",Потрібно вже нарешті подумати про встановлення у номерах холодильників. Не зима :),8.8,10.0,ynist.uk.html
"затишно, чемний гостинний портьє, чисті не тісні номери, у ...","затишно, чемний гостинний портьє, чисті не тісні номери, у прибиральна кімнаті тепло та комфортно за рахунок додаткового радіатора опалення.","Трохи задалеко від центру, та неробочий ресторан.",9.6,10.0,ynist.uk.html
"Досить прийнятна ціна як для Івано-Франківська, чистота,...","Досить прийнятна ціна як для Івано-Франківська, чистота, ввічливий та привітний персонал, не поганий інтернет, телебачення, тепло, постійно гаряча і холодна вода, можливість розрахуватися кредитною карткою.","Трохи не зручне місцерозташування готелю. Якщо Ви на машині, то проблем особливих не виникне. Якщо ж без - до центру міста можна добратись лише тролейбусом №2. Я його одного разу прочекав 40 хвилин. Як мінус - відсутність поруч магазинів, відсутність у номері холодильника.",8.3,10.0,ynist.uk.html
Все чисто. За невисоку плату отримали хороші умови проживання.,Nan,неможливо було поснідати в неділю зранку бо був закритий ресторан. Хоча за розкладом він мав працювати.,9.6,10.0,ynist.uk.html
"Прибули о першій ночі, але довго біля дверей не чекали.","Прибули о першій ночі, але довго біля дверей не чекали. Персонал ввічливий, номер чистий і охайний😊",Nan,10.0,10.0,ynist.uk.html
Чудове місце для відпочинку,"Привітний персонал, ідеальна чистота, наявність всього необхідного.",Nan,9.6,10.0,ynist.uk.html
Рекомендую,"Чисті номери, приємний персонал, зручне розташування недалеко від центру",Nan,10.0,10.0,ynist.uk.html
"Дуже місто, привітний персонал","Дуже місто, привітний персонал","Далеко від міста, немає поблизу крамниць",8.8,10.0,ynist.uk.html
Затишно.,Затишно.Чисто.Доброзичливий персонал,Nan,9.6,10.0,ynist.uk.html
Відсутні одноразові капці,Nan,Відсутні одноразові капці,9.2,10.0,ynist.uk.html
поділюся враженнями з друзями і буду їм рекомендувати Юність,"чисте, комфортне ліжко. просторий. світлий номер",не помітив недоліків,8.3,10.0,ynist.uk.html
"Теплий, просторий номер.","Теплий, просторий номер. Тихе місце. Зручний доїзд.","Шумоізоляція між номерами слабка-трапились галасливі сусіди, прийшлось перепросить посеред ночі.",10.0,10.0,ynist.uk.html
однозначно рекомендую,"перший раз зупинився в даному готелі, все було чудово. Рекомендую!",Nan,10.0,10.0,ynist.uk.html
хамська поведінка інфекціоніста 08.,Nan,хамська поведінка інфекціоніста 08.09.2011,8.8,10.0,ynist.uk.html
Комфортний готель за доступні кошти!,Комфортний готель за доступні кошти!!,"Далеко від центру,без машини незручно.",9.2,10.0,ynist.uk.html
нормальної,"все було в межах норм і правил і нічого іншого не було і бути могло, позаяк не очікував",взагалі то найкраще у себе вдома,7.5,10.0,ynist.uk.html
Все супер,Ввічливість і чистота. Трошки далеко від центру але спокійно.,Nan,10.0,10.0,ynist.uk.html
"запах рушників (не дуже свіжий), пригас напору в душі ...",Nan,"запах рушників (не дуже свіжий), пригас напору в душі - виходить контрастний душ хоч це не завжди.",8.3,10.0,ynist.uk.html
Дуже комфортні матраци ,Дуже комфортні матраци,Nan,9.6,10.0,ynist.uk.html
Номер,Номер,Розміщення,8.8,10.0,ynist.uk.html
Чисто.,Чисто. Хороший просторий номер.,"Далеко від прод. магазинів, якщо ви не на авто.",7.9,10.0,ynist.uk.html
Якість перевищує ціну,За такі гроші чистий готель в тихому районі міста,Все сподобалось,10.0,10.0,ynist.uk.html
Дуже хороший,Ліжко,Готель,9.2,10.0,ynist.uk.html
Просто чудово!,"Зручно ,затишно, безліч додаткових послуг, е парковка , зручне розташування.",Nan,10.0,10.0,ynist.uk.html
"Чисто, тепло, просто і не дорого.","Чисто, тепло, просто і не дорого. Рекомендую!!!",Nan,9.6,10.0,ynist.uk.html
"Привітний персонал, в номері тепло, затишно, чисто","Привітний персонал, в номері тепло, затишно, чисто",Nan,8.8,10.0,ynist.uk.html
Чудова садиба,"Все прекрасно: номери чисті, повсюди дерево, власники ввічливі та усміхнені.",Ніяких мінусів,9.6,10.0,ynist.uk.html
Ночували одну ніч.,"Ночували одну ніч. Дуже тепло в номері, чисто, охайно. Трохи чути було сусідів.",Nan,10.0,10.0,ynist.uk.html
За такі гроші все супер,"Купа додаткових послуг, від зубної щітки до прання одягу! Рекомендую",Nan,9.2,10.0,ynist.uk.html
"сподобалось те,що готель розміщений біля зупинки тролейбуса...","сподобалось те, що готель розміщений біля зупинки тролейбуса, недалеко від центру міста на транспорті, зручно добиратись, було дуже тепло в номері, гаряча вода була, фен був, дуже затишно в номері завдяки м * якому куточку з кріслами, телевізор працював, гарний і новий душових бокс, для Нового року невисока ціна - 300 грн . за двох","все сподобалось,все нове було  і чисте,все працювало",9.2,10.0,ynist.uk.html
Чистота.,Чистота . Парковка . Архидея в вестибюлем.,"нестиковки с завтрак - повара начинают работать после 10 утра, поэтому если есть необходимость завтрак раньше необходимо оказывать его накануне вечером, а утром его просто разговаривают . звукоізоляція номеров - Саманту в ресторане, шум которых реально мешает спать . расстояние до центра.",7.9,10.0,ynist.uk.html
ціна,ціна,Nan,9.2,10.0,ynist.uk.html
"Чисто, акуратно, спокійно, ввічливий персонал","Чисто, акуратно, спокійно, ввічливий персонал","Місце розташування(далеко від центру), немає кухні і чайника в номері",8.3,10.0,ynist.uk.html
Дуже чисто!,Дуже чисто! Непогані номери. Були не проти взяти з котом.,"Можливо, тому, що було Різдво... Сніданок ми виторгували тільки на другий день.",7.5,10.0,ynist.uk.html
все відмінно.,все відмінно. Дуже приємний персонал,Nan,9.0,10.0,ynist.uk.html
хороша ціна та хороші умови,хороша ціна та хороші умови,Nan,8.3,10.0,ynist.uk.html
приняли в 5 утра тепло и Уютне,приняли в 5 утра тепло и Уютне,Nan,7.9,10.0,ynist.uk.html
Сніданок тільки з 10-ї ранку ,Nan,Сніданок тільки з 10-ї ранку Під вікном номеру №2 в ночі гуділо устаткування.,8.3,10.0,ynist.uk.html
"Загальна доглянуті готелю, чистота.","Загальна доглянуті готелю, чистота.",Далеко до центру міста.,6.7,10.0,ynist.uk.html
За таку ціну - супер умови!,За таку ціну - супер умови!,Nan,9.2,10.0,ynist.uk.html
Дещо переоцінений готель.,"This hotel has an Excellent location close to the Rynek (Market) Square in Old Town and Relative close to the railway station . The staff is friendly and Cheers, my room was clean . They ask you to Choose one of the options from Breakfast menu . The Breakfast was Substance and Taste . Чудове розташування готелю поруч із площею Ринок в центрі старого міста та відносно недалеко від залізничного вокзалу . привітний персонал, чистота в номері . Сніданок за попереднім замовленням на вибір одного з кількох варіантів, але достатньо ситний та смачний.","I was Strong supported that they prefers cash Payments add 2% to your room rate when you pay with a card (though they announced that there are no Commission for card Payments). Double bed was not wide - do not Expect king size . You will see Altered walls few meter behind your window if you stay in Rooms 2002-2004 (I think the same view will be on the upper level . Я був дуже розчарований, коли з мене стягнули 2% ніби то банківської комісії за розрахунок банківською карткою, попри те, що на сайті зазначено: "" Жодних комісій за бронювання або використання кредитної картки! "" . Не очікуйте, що двоспальне ліжко у вашому номері буде достатньо широким . Якщо ви зупинилися в номерах 2002-2004, то за вікном за кілька метрів ви будете бачити оштукатурені стіни сусіднього будинку (мабуть, так само і на вищому поверсі).",8.3,10.0,pid-templem.uk.html
Зручна локація та безкоштовне паркування. Снідати туди не ходіть!,Локація. Уважний персонал.,"Жахливий сніданок і жахливе обслуговування. Це потрібно змінювати докорінно. Брудно, неохайно, несмачно. Скатертини на столах і меблі = треш(",7.5,10.0,pid-templem.uk.html
Дуже приємно що щ плином часу готель надалі підтримає...,"Дуже приємно що щ плином часу готель надалі підтримає високий рівень стандартів обслуговування.  Дуже люблю зупинятися в цьому готелі і рекомендую всім,  хто любить комфорт,  затишок і гарне обслуговування.","Змінилося меню сніданків, але нове також смачне,",10.0,10.0,pid-templem.uk.html
Чудовий маленький затишний Горелик у центрі міста.,"Розташування чудове, поблизу історична синагога. Доволі тихо як на центр міста.",Номер був надзвичайно малий . Ліжко коротке . Людині з зростом більше 180 см . поміститися важко.,7.9,10.0,pid-templem.uk.html
На мою думку розташування готелю найкраще в місті.,"На мою думку розташування готелю найкраще в місті . Чисто, комфортно, затишно, все як треба . Готель невеликий, тож сніданок не "" Кавецький стіл "", але є з чого вибрати на свій смак . Якби хіба що сніданок на півгодини раніше.",Nan,10.0,10.0,pid-templem.uk.html
Все Вері Велл!,"Дуже смачні сніданки. У день, коли ми їхали із самого ранку на Говерлу - сніданок поклали у бокси із собою. Від вокзалу 12 хвилин пішки. Поруч Ратуша й центральні вулиці.","Було трохи шумно, але після 23:00 була повна тиша :)",9.6,10.0,pid-templem.uk.html
"Хороше розташування, приємний персонал, чистота в номерах.","Хороше розташування, приємний персонал, чистота в номерах.","Ми замовили через booking і оплатили через приват 24. але коли приїхали то нам прийшлось ще оплатити туристичний збір і послуги банку за перерахунок коштів (ми маємо платити за власника готелю), але після того як нас поселили нам сказали, що потрібно доплатити за дитину 300 грн. хоча коли замовляв через booking то вказав дитину і сума була оплачена як на сайті. в результаті я ще окрім оплаченої суми через сайт доплатив 400 грн",7.5,10.0,pid-templem.uk.html
"Розташування, дизайн, чистота.","Розташування, дизайн, чистота. Привітність персоналу.","Коротка та вузька кровать. Вдвох тісно. На сніданку не має двох самих цікавих варіантів, які хотіли замовити. Не попередили про неможливість розрахуватися карткою за додаткові напої. І поводили себе так, що це нормально.",8.3,10.0,pid-templem.uk.html
Хороший та затишний готель!,"Хороший та затишний готель! Розміщення, номери, персонал. Все на висоті.","Дві ночі я воював із комарами . Дві ночі в 4 годині . репеленти в шафі при увімкнені в розетку дуже смердів, а на вікні не було антиконкурентної сітки . Не було шнурівки для закривання жалюзі тому коли сонце встало - спати неможливо, хіба із маскою . І останнє, номер 304, а може так і у всіх . Металева накладка для замикання замка виступає, я за нею затіпався тричі і таки порвав штани . Всі ці зауваження я передав на рецепції Вікторії, яка назвалася адміністратором . Сподіваюся власники звернуть увагу та виправлять, адже часто буваю по роботі у Франківську і планую зупинятися в цьому готелі ще!",9.6,10.0,pid-templem.uk.html
Вцілому сподобалось),"Чудове помешкання за своєю вартістю, номер невеликий, але все є. В номері чисто) смачний сніданок на вибір. Кава та чай також на вибір. Привітний персонал. Помешкання розташовано неподалік від ратуші,  вокзал в пішій доступності","Не сподобались гучні сусіди, які заїхали на 2 день нашого перебування в готелі. Ще не було навіть шостої ранку як вони почали вияснити між собою взаємини, взагалі не було можливості нормально виспатись.  Це єдине, що не сподобалося.",8.8,10.0,pid-templem.uk.html
Гарний готель в центрі міста,"Затишний чистий номер. Смачний сніданок. Привітний персонал. Розташування в центрі міста (щоправда є нюанси, якщо на власному авто). Є безкоштовна парковка з відеонаглядом.","виїздили в вербну неділю, дорога була перекрита людьми які прийшли святити вербу, довелось виїжджати через тротуари і пішохідну площу . Загалом готель знаходиться в пішохідній зоні, тому треба трохи маневрувати.",10.0,10.0,pid-templem.uk.html
Доброзичливість і професійність персоналу — допомогли...,"Доброзичливість і професійність персоналу — допомогли вирішити всі питання, які виникали. Затишне й тихе місце в самісінькому центрі Івано-Франківська.",Nan,10.0,10.0,pid-templem.uk.html
"Готель дуже симпатичний, розташований поруч зі синагогою.","Готель дуже симпатичний, розташований поруч зі синагогою . Чисто, комфортно, смачний сніданок . найреальніший варіант для відпочиваючих у співвідношенні ціна / якість, оскільки розташований у центрі міста.",Nan,10.0,10.0,pid-templem.uk.html
хороше місце та сервіс . Але за таку ціну можна знайти і краще помешкання в центрі Івано - Франківська.,Прекрасне розташування в центрі міста. Смачний сніданок та дуже приємний і вишколений персонал. В номері чисто та затишно. У вартість входить вода та всі туалетні застосунки.,"Номер дуже маленький. В коридорі я ледве поміщався. На світлині не було відображено, що вікно зверху, а не збоку. За таку ціну не очікував.",8.8,10.0,pid-templem.uk.html
Дуже задоволені що обрали цей готель.,"Дуже задоволені що обрали цей готель.  Персонал ввічливий, в номері зручна мебель, гарний ремонт. Готель розташований в центрі міста є де погуляти. Сніданок на замовлення смачний. Дякую персоналу за чудовий відпочинок в готелі.",Nan,10.0,10.0,pid-templem.uk.html
"Готель, куди хочеться повернутися","Дякую за відпочинок . Готель чудовий! Місце розташування ідеальне . доброзичливий та ввічливий персонал . В номерах і туалетних кімнатах дуже чисто, продумана кожна дрібничка . Чудова білизна . Біля 80 каналів кабельного телебачення.","Сніданки за замовленням по меню. Смачні, сучасна подача,  але не достатні.",9.2,10.0,pid-templem.uk.html
занадто дорого за такі малі кімнати,"привабливий персонал, завжди були раді допомогти Супер розташоване, в самісінькому центрі, смачний сніданок","Замалі кімнати, нема де розвернутися, некомфортні матраци  Погано, що немає ліфту",7.9,10.0,pid-templem.uk.html
Гарне місце розташування. Атмосферний готель. Підходить для сім'ї.,"Сніданок перевершив очікування . Хоча і не шведський стіл, а за замовленням, проте набір блюд дуже цікавий і неординарний.","Лійка для душа в номері потребувала незначного ремонту. Також, було важко знайти під'їзд до готелю. Готель розташований в історичному центрі міста, який відкритий для в'їзду лише в одному місці, через шлагбаум. Онлайн карти (навігатор) не відображають цього нюансу. Довелося хвилин 30 шукати місце заїзду.",9.6,10.0,pid-templem.uk.html
"Дуже чистий і гарний номер, в номері були чайник, чай-кава,...","Дуже чистий і гарний номер, в номері були чайник, чай-кава, вода... На рецепції дуже мила і привітна дівчина.  Сніданки смачні і різноманітні.",На спальному ліжку було дві вузенькі ковдри . Через це вночі було холодно.,10.0,10.0,pid-templem.uk.html
"Місце, куди хочеться повернутись!","Сподобалось все! Дівчина на рецепції (здається Юля) дуже приємна і уважна . Ми кружляли по центру міста і ніяк не змогли потрапити, бо скрізь обмежений рух . Тож я подзвонила в готель, і Юля провела нас по телефону . Приємно, що є своя закрита стоянка . загадкової атмосфери додає готелю розташування біля самої синагоги . Та й в самому готелі дуже комфортно, затишно і тепло (у всіх розуміннях цього слова). Так як ми любимо відпочивати на Мертвому морі, то цей готель нас переніс в атмосферу Ізраїля . Все чисто . Хоч готель має 3 зірки, проте номер був укомплектований так, що не всі 5 ти зіркові мають таку комплектацію: чайний набір, набір для шиття, тапочки, сейф, щітки для взуття , 7 рушників, повний міні бар, гелі, мило, шампуні, шапочки . В номері дуже тепло . Сніданок . Ми поспішали, тому часу на смачний сніданок у нас не було . Ми вийшли з номеру о 7.30, а сніданок з 8.00 . Дівчинка на рецепції запропонувала поснідати нам раніше, так як кухар вже був на місці . Це нас дуже приємно вразило) )) ) Але на жаль, ми поспішали . Тож наступного разу, влаштуємо все так, щоб скуштувати сніданок . Готель Під штемпелем - це місце, куди хочеться повернутись! Ми вперше в Івано Франківську, і перші враження про місто ми отримали від готелю . І тоді все в місті мало якусь незвичайну загадкову атмосферу! Дякую персоналу і господарям! Ми ще до вас завітає! У вашому готелі є щось загадкове!","Те, що ми зупинилися там лише на один день😊",10.0,10.0,pid-templem.uk.html
"Охайний, затишний, комфортний готель з чудовим розташуванням","Затишний готель у самому центрі Франківська . комфортний, дуже охайні . Сніданок був смачним . Кімнати були малими, але затишними","Сон був зіпсовано комарами, хотілось би порадити готелю повісити москітну сітки, бо це зіпсувало наше загальне враження",8.8,10.0,pid-templem.uk.html
Гадаю чудовий вибір за ці гроші.,Готель знаходиться у центрі міста біля філармонії. Затишний номер з кондиціонером. Привітний персонал. Є парковка перед готелем. У вартість було включено сніданок. Було доволі смачно. Поруч urban space.,Nan,9.6,10.0,pid-templem.uk.html
1) На відміну від попередніх - робочий кондиціонер,"1) На відміну від попередніх - робочий кондиціонер 2) Сніданок включено 3) Розташування фактично в центрі міста, але майже не чутно шуму 4) чистотою в номері з ванною включно","Маленький номер. І хоча  про це вказано, але було все ж затісно",9.6,10.0,pid-templem.uk.html
Зручне розташування.,Зручне розташування. Наявність парковки. Дружній персонал. Смачні та незвичайні сніданки.,"Трошки замалі номери третього поверху, та і вікна лише Масандрі",9.2,10.0,pid-templem.uk.html
"Якщо заселяється пізно та виїзд до 8 ранку, то сніданку з ...",Nan,"Якщо заселяється пізно та виїзд до 8 ранку, то сніданку з собою, нажаль, не очікуйте . Шкода, що на сайті про це не попереджають та коштів за сніданок не повертають.",7.1,10.0,pid-templem.uk.html
"Просторий номер, чисто і затишно, було усе потрібне.","Просторий номер, чисто і затишно, було усе потрібне.  Розміщення готелю ідеальне, якщо мета подорожі подивитись місто.","Оплата.  За декілька днів після бронювання з рахунку було знято повну(!) суму вартості проживання. При поселенні виявилося, що потрібно оплатити проживання ще раз. При виїзді нам дали чек, на суму, яка була знята після бронювання, і повідомили, що сума повернеться на рахунок протягом місяця, якщо ні - потрібно з цим чеком сходити в банк. Про таку схему оплати не було ніякого попередження.  До слова, кошти на рахунок ще не повернулися, минув тиждень від подорожі. Сніданок.  Посередній. Чекати довго, вибір невеликий.",7.5,10.0,pid-templem.uk.html
Чисто та затишно,"зупинялась вже не в перший раз . Душе затишно, чисто, комфортно . Відмінні сніданки, великий вибір . Розташування прямо в центрі, все поруч.","Було б чудово, якби додали кондиціонер для волосся до туалетного набору.",10.0,10.0,pid-templem.uk.html
Дуже зручне розташування готелю в самому центрі міста.,"Дуже зручне розташування готелю в самому центрі міста. Трошки додало мороки паркування через ремонти доріг в центрі, але дякувати персоналу, розібралися та добралися)). Готель знаходиться біля історичної будівлі синагоги та відтворює атмосферу єврейського побуту:) Ремонт непоганий, не сказав би, що вау-вау, але цілком нормальний. Меблі теж зручні. В номері було чисто)","Мені здається, особливих мінусів готель не має. Якщо якісь незначні нюанси і виникають, типу не дуже якісно покладена плитка в санвузлі і ходить під ногами, це значно сильніше перекривається перевагами:) По рівню ціна-якість готель займає гарну позицію.",8.8,10.0,pid-templem.uk.html
