title,pos_text,neg_text,ratingValue,bestRating,hotel
Осталась очень довольна пребыванием в отеле Абри.,"Осталась очень довольна пребыванием в отеле Абри. Полностью соответствует заявленным четырем звездам. Идеальное расположение, качественный сервис, хорошая кухня. Отдельное спасибо персоналу за внимательность и профессионализм! Буду в городе, обязательно остановлюсь у Вас!",,10.0,10.0,abri.uk.html
"Чистота в номерах, вкусный завтрак","Чистота в номерах, вкусный завтрак","Персонал оставляет желать лучшего, портит все впечатления о отеле. Больше не вернусь именно из-за персонала.  Плюс ко всему опоздал на автобус из-за того что они решили принять номер (такого не встречал ни в одном приличном  отеле) не могли дозвониться горничной  которая должна была принять номер... Мало того, для горничной была новость то что она обязана пополнять в номере косметику и укомплектовать двухместный номер двумя комплектами полотенец.",5.8,10.0,abri.uk.html
Очень дружелюбный персонал.,"Очень дружелюбный персонал. Номер чистый, просторный, все соответствует заявленному перечню удобств, хороший wi-fi. На завтрак большой выбор блюд на любой вкус. Удобное месторасположение: напротив - центральный автовокзал, в 5 минутах ходьбы - ж/д вокзал, в 2 минутах - круглосуточный магазин АТБ. В следующий раз остановлюсь, определенно, здесь.","Туалетные принадлежности в сокращенном варианте: одноразовые тапочки, жидкое мыло, шапочка для душа, ватные диски, швейный набор, губка для обуви. Все остальное надо привозить с собой.",8.8,10.0,abri.uk.html
"Очень приятный интерьер, очень чисто, свежий ремонт.","Очень приятный интерьер, очень чисто, свежий ремонт. Идеально чистые полотенца и белоснежное постельное белье. В номере есть одноразовые тапочки, стаканы и чашки, кофе, чай, сахар, сливки, питьевая вода и чайник. Хороший  wi-fi в номере. Прекрасный персонал.","Номер на двоих, но чашка и тапочки только на одного. Но по просьбе горничная мигом все принесла.",9.2,10.0,abri.uk.html
чистый современый отель.,"чистый современый отель. Неплохое расположение. Хороший ресторан, готовят вкусно.","В ванной было только мыло. Ни шампуня ни геля для душа. Я много путешествую, одычно с собой такое не таскаю. Окна выходили на улицу, на которой ездит трамвай. Очень слышно, мешает спасть, соответственно закрыл окно , и по этому было душно. Плохо выспался.",6.7,10.0,abri.uk.html
"Месторасположение, персонал отзывчивый и доброжелательный,...","Месторасположение, персонал отзывчивый и доброжелательный, вкусные и разнообразные завтраки","Пришдось напоминать о третьем комплекте полотенец, доп.место не было организовано",9.2,10.0,abri.uk.html
Рядом в ж/д и автовокзалом.,Рядом в ж/д и автовокзалом. Номера очень приличные. Все новое. Очень хороший Wi-Fi по всему отелю.,"Трамвайная линия проходит рядом с одной из сторон отеля. Из-за этого очень шумно с 4-х утра. Поэтому, необходимо заказывать номера с выходом на фронтальную часть и повыше этажность.",7.9,10.0,abri.uk.html
"Удобный современный номер, близко к вокзалам.","Удобный современный номер, близко к вокзалам.",Навязчивая реклама алкоголя в номере - это слишком! Унизительная не продуманная проверка при сдаче номера.Персонал недоучен. Условия брон-ния надо выполнять.,6.3,10.0,abri.uk.html
"1) Персонал - очень дружелюбен, приветлив;","1) Персонал - очень дружелюбен, приветлив;  2) Расположение -  Супер для тех, кому надо много передвигаться по городу ( как нам). Вокзал, метро- 3-4 мин. пешком, автовокзал - 100м., трамвайная остановка- рядом. 3) При холоде на улице - в номере было тепло, но не душно. 4) Очень симпатичный номер ( стандарт) с новой сантехникой , получше многих  европейских  ""трех  звезд""; 5) Удобная кровать, ""хрустящее"" белое белье.","1) При заезде ночью неприятно поразил запах канализации в туалете. Это при абсолютно новой отделке санузла. Утром - то же самое, до тошноты.  Потом запах исчез.  2) Завтрак - очень скудный. Голодными не уходили, но наличествовал самый минимальный  набор, который только встречала в наших отелях: омлет, запеканка, творог, йогурт. 2 вида сыра, 2 вида колбасы, 2 вида хлопьев, сосиски, картошка, помидоры. Все это размещалось в маленьких судочках на одном маленьком  столе. Хорошо, что каждый раз мы были в ресторане одни, иначе толкучка была бы неизбежна.  Ну, это если придираться.",8.0,10.0,abri.uk.html
"Расположение рядом с железнодорожным вокзавлом, новая мебель...","Расположение рядом с железнодорожным вокзавлом, новая мебель в номерах, подогреваемый пол в санузлах, полноценнйый отдельный  душ с широкой перегородкой от остального санузла. Отдельное спасибо за то, вместо положенных мне 12 часов по бизнес-тарифу, разрешили находится в номере 15 часов, а также предоставили другой номер, когда сказал, что в моем номере прохладно. Бронирование возможно без кредитной карточки.","Персонал на завтраке просто убил наповал. Пришел на завтрак в 10.10, а он был до 10.30 В тарелках уже почти ничего не осталось. За колонной весело общаются между собой трое мужчин,  бармен и официанты наверное, громко лязгяю крышкой, пытаясь привлечь их, рузельтат - ноль. Меня не видят и не слышат. Насобирал остатки еды в единственную свободную тарелку и пошел садится за стол. Теперь я был им виден, но все равно, ни тебе доброе утро, ни пополнения еды на шведском столе. Продолжили обмывать косточки какому-то клиенту, который, скотина, не дал ни копейки на чай. Уважаемый менеджемент гостиннцы, обратите внимание на таких горе-сотрудников, они портят вашу репутацию, избавтесь от них, люди явно не на своем месте.",7.5,10.0,abri.uk.html
"удобное расположение отеля, рядом находятся автовокзал и...","удобное расположение отеля, рядом находятся автовокзал и железнодорожный вокзал. Чистые номера, приятный персонал.",не всегда доступна беспроводная связь.,10.0,10.0,abri.uk.html
"Новый отель, отличная ванная комната.","Новый отель, отличная ванная комната. Отличный интерьер по всему отелю, а не только внутри номеров",Завтрак скудноват. Супруге кофе подали в чашке с помадой,10.0,10.0,abri.uk.html
"Уютные номера, шикарная постель (матрас, подушки с бельем)...","Уютные номера, шикарная постель (матрас, подушки с бельем) хрошо работает Wi-Fi. Очень приятный управляющий.",Медленно переключаюся каналы на телевизоре,9.6,10.0,abri.uk.html
"Стильный,отличный отель, приятный персонал и как бонус...","Стильный,отличный отель, приятный персонал и как бонус завтрак и парковка включены в стоимость.",Недостатков не обнаружила.,10.0,10.0,abri.uk.html
1) Отзывчивый персонал.,1) Отзывчивый персонал. 2) Уютная обстановка в номере.,,10.0,10.0,abri.uk.html
- охраняемая парковка ,- охраняемая парковка - дружелюбный персонал - вкусные завтраки - расположение,,8.8,10.0,abri.uk.html
Отель современный.,Отель современный. Очень уютный номер. Все понравилось!,,10.0,10.0,abri.uk.html
Удобный отель для деловых поездок,Удобный отель для деловых поездок,"Еда в отеле ресторана не вкусная, плохо работает интернет",7.5,10.0,abri.uk.html
Отличное сочетание цена/качество.,Отличное сочетание цена/качество. Завтрак порадовал,,9.6,10.0,abri.uk.html
Все блюда на завтрак свежие и достойно приготовленные.,Все блюда на завтрак свежие и достойно приготовленные.,Чуть более разнообразить ассортимент блюд на завтрак.,7.9,10.0,abri.uk.html
Было холодно.,,Было холодно. не работала система кондиционирования.,6.7,10.0,abri.uk.html
Понравилось все.,Понравилось все. Останавливались несколько раз и никаких проблем не было.,,8.3,10.0,abri.uk.html
Очень уютный номер (стандарт).,Очень уютный номер (стандарт). Особое восхищение - подогреваемый пол в ванной,,9.6,10.0,abri.uk.html
"Удобное месторасположение, вежливый и приветливый персонал,...","Удобное месторасположение, вежливый и приветливый персонал, хорошая кухня.",,10.0,10.0,abri.uk.html
Завтраки ,Завтраки Цена/качество Новый отель Мини-бар Охраняемый паркинг Интерьер,-,10.0,10.0,abri.uk.html
Чистота и комфорт отлично.,Чистота и комфорт отлично. Правда мои окна на заправку выходили.,,8.3,10.0,abri.uk.html
5 минут пешком от вокзала,5 минут пешком от вокзала,,8.8,10.0,abri.uk.html
Расположение - близко к вокзалу.,Расположение - близко к вокзалу. Отличный персонал,Завтрак невкусный и слабенький. Были перебои с интернетом. Номер выходил на шумную улицу.,7.1,10.0,abri.uk.html
"Завтрак вкусный и разнообразный, близко к железнодорожному...","Завтрак вкусный и разнообразный, близко к железнодорожному вокзалу",Грохот трамваев,8.3,10.0,abri.uk.html
Персонал.,Персонал.  Отдельная закрытая парковка. Чистота в номере. Неплохой завтрак.,Невкусный кофе на завтраке.,9.2,10.0,abri.uk.html
Отличная гостиница и отличная кухня.,Отличная гостиница и отличная кухня.,,10.0,10.0,abri.uk.html
Чисто.,Чисто. Вежливый персонал.,Карточка от номера часто размагничивалась,8.3,10.0,abri.uk.html
Очень шумно в номере от улици!,,Очень шумно в номере от улици!,5.0,10.0,abri.uk.html
перебои в работе беспроводной связи (Wi-Fi),,перебои в работе беспроводной связи (Wi-Fi),7.5,10.0,abri.uk.html
"Все очень понравилось )))) отель очень хороший, чистый,...","Все очень понравилось )))) отель очень хороший, чистый, обслуживание на высшем уровне. Ресторан очень вкусный и сравнительно не дорогой и доступный.",,10.0,10.0,abri.uk.html
"Чистота,интерьер","Чистота,интерьер",Шум трамвая под окном,10.0,10.0,abri.uk.html
"хороший отель с хорошим менеджментом, так держать !","хороший отель с хорошим менеджментом, так держать !!",,9.6,10.0,abri.uk.html
Прокуренный номер!,,Прокуренный номер! В 21 веке пора бы запретить курить в номерах.,9.2,10.0,abri.uk.html
Слышимость в номерах высокая.,,Слышимость в номерах высокая.,8.8,10.0,abri.uk.html
Завтрак скудноват.,,Завтрак скудноват.,8.8,10.0,abri.uk.html
Очень хороший персонал.,Очень хороший персонал.,,10.0,10.0,abri.uk.html
Отель может стать лучше,"Я жила в самом дорогом номере, так как других в наличии не было. И в нем была замечательная ванная. Это хороший +, но это далеко не люкс.","Завтрак стоит сделать более полезным, качество самой еды улучшить. 
В ванной предоставить хорошие шампуни и гели, а не самые дешевые.",7.5,10.0,zagrava.uk.html
"За эту цену, качество проживания отвратительное.",Экстерьер,"Кровать сломана, ужасно скрипит, большая кровать это 2 маленькие, сдвинуты вместе. Под кроватью мусор.  Убитый номер. С душевой кабины все течёт на пол. Завтрак очень скудный.",4.2,10.0,zagrava.uk.html
"Оценка по Букинг 9, которую размещают на сайте, не соответствует","Хороший уютный отель с чистыми номерами.  Приветливый персонал и тихо спящий охранник на ресепшн ) В номере есть все необходимое, близок к 4 *","Цены в ресторане космос,  людей нет, хотя обслуживание на уровне. Дешевле поехать в хороший ресторан в центре и покушать, впрочем как все и делают...  Завтрак, ""шведский стол"" далеко не дотягивает до отеля 4*... выбор скудный, один официант на весь ресторан за завтраком... раза три к нему обращался пока наконец то позавтракали... ничего не пополняется пока не попросишь, начиная с соков и кофе в машине, заканчивая едой, хотя были с самого утра",7.5,10.0,zagrava.uk.html
"Чисто, приятный персонал","Чисто, приятный персонал","Есть бильярд,но стол грязный, шары грязные, кии кривые. Если Вы поставили стол то нужно за ним следить и следить за инвентарем!!",9.6,10.0,zagrava.uk.html
"Очень понравился номер , обслуживание на высшем уровне )...","Очень понравился номер , обслуживание на высшем уровне ) чисто , уютно , тихо )","На телевизоре всего 6 каналов и все политические . Хотелось чтобы было что посмотреть ,либо послушать музыку. И так же на балконе нет урны, или хотя бы пепельницы .",9.2,10.0,zagrava.uk.html
"Современный, уютный, теплый, комфортный, чистый номер.","Современный, уютный, теплый, комфортный, чистый номер. Удобные кровати. Вежливый персонал. Вкусная еда в ресторане, при необходимости можно воспользоваться ночным меню. Разнообразный шведский стол на завтрак. Красивый дизайн отеля. Очень довольны!",Качество бесплатного WiFi.,9.6,10.0,zagrava.uk.html
Отличный вариант! Расположение/цена/качество - 10 из 10!,"Отличный номер! Чистый, комфортный. Порадовало наличие балкона. Персонал приветливый, обслужили очень быстро и качественно. Охраняемая парковка включена в стоимость.",На завтраке не было чая и сахара. Но это мелочи.,10.0,10.0,zagrava.uk.html
Чистый и просторный номер.,Чистый и просторный номер. Приветливый персонал. Вкусная кухня в ресторане.,Не во всех номерах есть балкон. Для курящих людей это может быть минусом.,9.6,10.0,zagrava.uk.html
"Впервые остановился в этом отеле,эмоции после недельного...","Впервые остановился в этом отеле,эмоции после недельного пребывания-только отличные!!!Огромные номера,чистота,отличная кровать,балкон и ещё море всего!Каждый день оставляют водичку в номере(мелочь,а приятно).Завтрак-бомбезный!Стоянка-машину под козырек загнал и спокоен.Ну и для меня самый кайф-не плохой спортзал,отлично оборудован,занимаешься каждый день и это всё включено в стоимость!!!В общем,в Днепре я для себя выберу,в будущем,только «Заграву»!Молодцы,так держать!",,10.0,10.0,zagrava.uk.html
"Расположение, парковка, завтрак (вкусный кофе), отношение...","Расположение, парковка, завтрак (вкусный кофе), отношение персонала, все показали, все рассказали, объяснили как добраться до основных достопримечательностей. Всё было очень дружелюбно, ненавязчиво. Номер чудесный (двухместный комфорт). Идеальная чистота кругом. Спасибо всем сотрудникам. Рекомендую этот отель как для деловых поездок, так и для отдыха.",такого нет,10.0,10.0,zagrava.uk.html
Номера очень чистые.,"Номера очень чистые. Мы не успевали на завтрак- предложили с собой сделать, все выполнено в срок и качественно. Персонал очень дружелюбный, отзывчивый.  Отель красивый, номера удобные. Впечатление положительное.","Что не понравилось- в ванной, и в самом номере, сильный запах канализации. После нескольких часов проветривания он исчез, спать было нормально. Но! утром эта вонь снова появилась в ванной комнате. Прямо под окнами располагается сарай частный полуразвалившийся с утками, петухами. Вообще вокруг частный сектор. Так вот эти петухи начинают орать с 3 ночи, не спасают закрытые окна. В отеле сказали, что есть номера, в которых потише. Поэтому если вам нужно рано вставать- уточняйте этот момент при бронировании. Мы даже представить не могли что в городе могут петухи кричать)",8.3,10.0,zagrava.uk.html
"В общем, хорошо. Мне понравилось.",Чистота и завтрак,"Кровать - двухместная, проваливаеться посередине. Всю ночь вылазил из ямы. На следующую спал на одной половине. У моего коллеги, то же самое. И ещё, ёршик в туалете (я порезал об него рук) -ужас, без торцевой крышки, как будто лезвие мне в руку вошло.",8.3,10.0,zagrava.uk.html
Твёрдая четвёрка!!!,"Понравилось буквально всё! Завтрак отменный! Очень вежливый и внимательный персонал!!! Отель чуть вдалеке от дороги,поэтому было не шумно.Охраняемая парковка рядом.По утру будили ранние петушки из частного сектора,но это не напрягало.В номере чисто и аккуратно.Можно рекомендовать друзьям и знакомым.",По моему чуть устаревшая и уставшая душевая кабинка. В остальном всё супер.,9.6,10.0,zagrava.uk.html
"Хороший отель, но качество обслуживания и еды нужно улучшать!",Отель очень хороший и качественный. Останавливаюсь в нем не первый раз.,1. Бронирование. На сайте букинга я забронировал 2 двухместных номера. По приезду меня попросили доплатить так как в одном из номеров будет проживать 2 человека. Очень странно((( 2. Завтрак с собой! При раннем отъезде попросили завтрак с собой. Они сделали сендвич с блинами! Просто положили обычный блин между двумя кусочками хлеба!!! Хотя мы заказывали сендвич и блины с творогом! Это неприемлимо(((,8.3,10.0,zagrava.uk.html
Огромный номер.,"Огромный номер. Есть холодильник, 2 бутылочки бесплатной воды, душевые принадлежности. Много розеток возле кровати. Большая парковка, в том числе крытая. Вокруг отеля тихо. Шикарный завтрак шведский стол.",,10.0,10.0,zagrava.uk.html
Понравелось всё!,Понравелось всё!,"Из персонала молодой парень обслужевал нас на второе утро , он нам показался неприятным и скучным , я думаю ему позитивней на жызнь смотреть больше надо :)), ну ето просто должнасть такая, улыбнулся и посетителю приятней ! Удачи вам и успехов",10.0,10.0,zagrava.uk.html
Очень чисто.,"Очень чисто. Образцово ,таки, чисто. Современный, просторный номер. Персонал вежлив и радушен. Есть закрытая автостоянка. При необходимости остановиться в этом районе, выберу этот отель","Утренний ор петухов из частного сектора. но кто-то , возможно, воспримет это как местную изюминку.",10.0,10.0,zagrava.uk.html
Все понравилось,"Чисто, Тихо. Уютно.",,9.2,10.0,zagrava.uk.html
"Завтрак скудный, цена/ качество за номер не...",,"Завтрак скудный, цена/ качество за номер не соответствует!",4.2,10.0,zagrava.uk.html
"Плохое освещение в номерах, на завтраке нет выбора.",,"Плохое освещение в номерах, на завтраке нет выбора.",5.4,10.0,zagrava.uk.html
"Соответствует описанию и фото, чисто, уютно, приветливо. Вполне советую.",В общем очень хорошее впечатление.,"Wifi, брал только только в салоне, в спальной комнате не берет.",8.3,10.0,zagrava.uk.html
советую,все было шикардос. расскажу всем друзьям,,10.0,10.0,zagrava.uk.html
"Все понравилось, особенно персонал","Все понравилось, особенно персонал",,10.0,10.0,zagrava.uk.html
"Для бизнес-поездки хороший отель, останавливаюсь в нем уже...","Для бизнес-поездки хороший отель, останавливаюсь в нем уже не первый раз.  Чисто, комфортно, удобно. Все устраивает.",,9.6,10.0,zagrava.uk.html
ОБСЛУЖИВАНИЕ ПЕРСОНАЛА,,ОБСЛУЖИВАНИЕ ПЕРСОНАЛА,9.2,10.0,zagrava.uk.html
"Персонал очень отзывчивый, номера чистые, просторные и тихие.","Персонал очень отзывчивый, номера чистые, просторные и тихие.",,10.0,10.0,zagrava.uk.html
"Чистый номер, удобная кровать, в номере есть тапки и халаты.","Чистый номер, удобная кровать, в номере есть тапки и халаты. Есть обслуживание в номерах круглосуточно. Завтрак шведский стол, хоть и ограничен но вполне вкусно. Бесплатная парковка, приветливый персонал на регистрации.","В номере есть запах сигарет. Ресторан работает до 23:00, а в 22:50 уже заказы не принимает, даже чаю не закажешь. К стати вода с привкусом и ощущается в чае.",8.8,10.0,zagrava.uk.html
"замечательные девушки на рецепции,хороший завтрак,чистый...","замечательные девушки на рецепции,хороший завтрак,чистый номер и бесплатный спортзал",все понравилось,10.0,10.0,zagrava.uk.html
"Спортивный зал, хороший завтрак.","Спортивный зал, хороший завтрак.",,9.2,10.0,zagrava.uk.html
срабатывание пожарной сигнализации,,срабатывание пожарной сигнализации,7.5,10.0,zagrava.uk.html
"Хорошие завтраки, очень уютно и комфортно.","Хорошие завтраки, очень уютно и комфортно. Все новое. Расположение для меня подходящее.",,8.8,10.0,zagrava.uk.html
наличие в обычном номере большого балкона,наличие в обычном номере большого балкона,увеличил бы ассортимент завтраков,8.8,10.0,zagrava.uk.html
все очень чисто и комфортно,все очень чисто и комфортно,,10.0,10.0,zagrava.uk.html
Отличный сервис.,"Отличный сервис. Рассказали про бани, провели в комнату, после прогулки на улице - предложили чай :) Позаботились, чтобы нам было хорошо и уютно.","К сожалению, отопление централизированное. И в комнате, было холодно. Мы укрылись одеялом, конечно. Но в комнате было холодновато. Также было трудно найти отель. Так как нам пришлось стучаться в ворота, потом обходить здание, а потом пришли на место. Если бы с подвтерждением, отправляли карту как конкретно добраться, это был бы плюс.",7.1,10.0,wellkome.uk.html
В номерах чисто и красивый интерьер.,В номерах чисто и красивый интерьер.,"Найти трудно, на територии какого то завода, ворота закрыты, вывески нету, ждали охраника минут 5. 
Запах в номере стоял отвратительный, прокуреный и очень влажный. То ли это из за сауны внизу то ли там нет совсем вытяжки, но спать было очень трудно, к тому же сразу за дверью сидит женщина - вахтер, на каридоре второго этажа и с самого утра начались громкие разговоры. Поэтому отдыхом в данной гостинице я назвать не могу.",5.4,10.0,wellkome.uk.html
"Расположение , стоянка","Расположение , стоянка","Мебель очень уставшая, в коридоре не горел свет , утром когда чистил зубы отключили электричество , и все погасло(не было ни воды , ничего не работало) когда позвонил администратору сказали что у них пересменка и так происходит всегда !",5.4,10.0,wellkome.uk.html
гостиница и сауна находится на закрытой территории какого-то предприятии бывшего,просторно есть сауна бассейн джакузи,"номер не соответствует номеру Люкс в номере нету чайника нету чая мыло жидкое разбавленная нету никакого вида из окна уборку осуществляют только поверхностно посуду не моют кровать и постель, как в обычном номере обычный двухкомнатный номер под названием Люкс",3.8,10.0,wellkome.uk.html
Тихое место ,"Тихое место, чудесные хозяюшки, всегда готовы помочь, чай утром. Есть стоянка для машины, что для нас важно. Поскольку это номера при бане, то если заранее, то  туда можно попасть и попариться.","Душевая кабина и мебель уже ""подустали"" и уже требуют хотя бы ремонта.",8.3,10.0,wellkome.uk.html
"Отзывчивый персонал, удобная кровать, хороший душ.","Отзывчивый персонал, удобная кровать, хороший душ. Отель находится близко к парку Шевченко и к центру. Хорошее соотношение цена/качество",В номере «условно» чисто. Проблемы с шумоизоляцией,9.6,10.0,wellkome.uk.html
"Расположение практически в центре, рядом много кафе и...","Расположение практически в центре, рядом много кафе и ресторанов, закрытая охраняемая парковка, сауна на первом этаже.","Шумный холодильник (но он есть) , дверца в душевой кабинке отваливалась.",8.8,10.0,wellkome.uk.html
מקום שקט ונחמד במחיר אטרקטיבי. Прекрасный отель в тихом месте,מקום אירוח מעולה! הצוות היה נפלא ומאוד אדיב! חדר גדול מאוד עם מיטה נוחה. Было всё прекрасно. отличная гостиница и приятные работники.,קצת בעייתי למצוא אותו כי מוסתר בתוך חצר. שווה לשים שלט! место положения не совсем понятно и найти сложновато. повесьте вывеску.,9.6,10.0,wellkome.uk.html
"Очень удобное расположение, рядом с парком Шевченка и...","Очень удобное расположение, рядом с парком Шевченка и набережной. Персонал дружелюбный, быстро разместили. В номере было чисто и уютно. Всем рекомендую!",,10.0,10.0,wellkome.uk.html
"Путешествовали на велосипедах, никаких проблем с хранением не было. Рекомендуем велосипедистам )","Хорошее расположение, приятные номера, красивый дворик, приемлемая стоимость.","Неплохо было бы поставить пару табличек, что бы было понятно как заехать на территорию отеля. Никаких опознавательных знаков, без консультации с местными охранниками найти отель нереально.",9.2,10.0,wellkome.uk.html
"Расположение, чистота, уютно.","Расположение, чистота, уютно. Свой двор, парковка, рядом кафешки,рестораны,центр. Цена хорошая.","Сложно найти, по телефону указаном говорят вы не туда звоните почему то.",8.8,10.0,wellkome.uk.html
"Адекватный  и чистый номер, приветливый персонал","Адекватный  и чистый номер, приветливый персонал","Местоположение отеля хоть и в центре, но на малолюдной и малоосвещенной улице с разбитой дорогой. Такое впечатление, что место отеля  засекречено, с полным отсутствием каких либо опознавательных знаков и без названия на фасаде, что напрягает....",7.1,10.0,wellkome.uk.html
приятный спокойный отдых после рабочего дня,"персонал дружелюбный, как доп бесплатный бонус - ужинали со своими продуктами во дворе среди сосен за столиком на свежем воздухе, был поздний заезд - встретили любезно, на утро предоставили чайник и чай",Если бы еще подавали завтраки - было бы удобно или персональный электрочайник в каждом номере,10.0,10.0,wellkome.uk.html
"Отличный Отель в историческом центре города, с шикарным персоналом 😊","Очень приветливый и распологающий к себе персонал! Не знала, как найти, девочки в телефонном режиме помогали, когда пришла в номере уже был включен кондиционер 😊  Шикарный номер со всеми удобствами, живыми цветами в зоне отдыха и  в ванной,, халатом, тапочками, феном, горячей водой))) Есть мини-бар. Очень хорошее месторасположение, тихий уютный дворик. Очень понравилось! Если, Вы сомневаетесь бронировать в отеле номер или нет, можете без сомнений бронировать!",Недостатков не увидела,10.0,10.0,wellkome.uk.html
Тихое место с отличным и чистым номером в котором есть все...,"Тихое место с отличным и чистым номером в котором есть все для комфортного отдыха. И ещё закрытая парковка. Супер цена-качество. Если нужно будет, остановлюсь ещё раз.",,9.2,10.0,wellkome.uk.html
Хорошее место для отдыха.,Возможность принять сауну. Большие размеры апартаментов. Тихое место. Рядом областная больница им. Мечникова.,"Завтрак не предусмотрен, могут предложить чай или кофе.",8.3,10.0,wellkome.uk.html
Место очень тихое и уютное хоть и в центре города.,"Место очень тихое и уютное хоть и в центре города. Приветливый персонал, внимательный.  Очень милый дворик. Понравилось.","Не понравилась душевая кабина. Я высокая и поэтому в принципе не люблю душевые кабины, так как в них тесно.",9.6,10.0,wellkome.uk.html
"Тихий, уютный номер.","Тихий, уютный номер. Фото соответствует действительности. В номере есть халат, тапочки. По моей просьбе в номер сразу принесли теплую воду ( нужно было лекарство развести)",Нет указателя. Пришлось звонить администратору и уточнять дорогу.,9.6,10.0,wellkome.uk.html
ОТЕЛЬ в тихом центре.,"ОТЕЛЬ в тихом центре. Рядом парк, ДНЕПР , есть возможность провести время на свежем воздухе.",Хотелось бы в номере «нижний» свет: настольную лампу или бра?!.,7.9,10.0,wellkome.uk.html
"Отсутствие алкоголя 
",,"Отсутствие алкоголя 
Душевая кабинка 
Постельное белье 
Отсутствие указателей для поиска гостиницы (крайне сложно найти)
Указанный в confirmation of booking номер тел отключён",4.6,10.0,wellkome.uk.html
Можно остановиться на одну ночь,"Неплохой маленький отельчик, вернее несколько номер при комплексе саун. Приветливый персонал. Номер подуставший, на подоконнике пепел от сигарет, такое ощущение что номер не убирался.","Завтрака нет, и рядом все кафе открываются не раньше 10 утра. Кофе только за наличный расчет, которого у меня с собой не было, так что осталась без кофе.",7.1,10.0,wellkome.uk.html
Зеркала))) И ванная комната - там огромное окно и цветок)))!,Зеркала))) И ванная комната - там огромное окно и цветок)))!!! Свет. Душ. Сама комната вполне. Коврики СУПЕР)),"Нет завтрака. Даже континентального. Не менялись полотенца. В номере, как мне показалось, не убирали.",8.8,10.0,wellkome.uk.html
